"STR_ID","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Tree12","Tree13","Tree14","Tree15","Tree16","Tree17"
91524,0,0,1,0,4,0,0,0,1,0,4,0
91526,9,0,4,15,7,2,18,0,4,16,7,4
91527,2,0,12,17,31,0,4,0,15,30,33,0
91528,1,0,7,21,10,0,1,0,9,21,10,0
91529,0,0,5,0,8,2,0,0,5,0,9,2
91530,8,2,10,34,21,46,17,4,12,35,21,57
91532,0,0,8,1,0,0,0,0,8,1,0,0
91533,4,25,24,2,24,22,10,26,24,2,27,22
91534,0,0,9,0,15,0,0,0,9,0,16,0
91535,0,0,9,0,0,3,0,0,9,0,0,3
91536,0,0,6,0,0,0,0,0,6,0,0,0
91537,16,2,1,26,29,35,25,5,1,44,29,38
91538,0,0,0,0,3,0,0,0,0,0,4,0
91539,0,0,0,1,0,0,0,0,0,1,0,0
91540,2,0,0,7,0,0,8,0,0,7,0,0
91541,15,0,9,75,40,61,19,0,10,125,41,61
91542,0,0,0,8,0,0,0,0,0,9,0,0
91543,0,0,0,1,0,0,0,0,0,2,0,0
91545,13,0,25,93,39,42,40,0,25,101,39,51
91548,3,0,0,10,10,0,10,0,0,11,10,0
91549,0,0,0,19,0,0,0,0,0,22,0,0
91550,0,0,0,0,3,0,0,0,0,0,4,0
91552,6,1,2,20,40,45,26,1,2,23,47,45
91554,1,0,0,0,0,0,70,0,0,0,0,0
91556,1,11,0,43,71,56,1,15,0,43,109,57
91559,1,0,21,55,92,33,2,0,21,61,106,34
91562,0,1,0,0,0,0,0,2,0,0,0,0
91563,8,3,10,124,81,25,13,5,16,137,90,26
91564,0,0,0,5,0,2,0,0,0,10,0,3
91566,0,0,0,9,0,0,0,0,0,10,0,0
91567,2,0,7,10,59,14,5,0,9,10,78,16
91568,0,0,0,1,0,0,0,0,0,2,0,0
91570,0,0,0,1,0,0,0,0,0,1,0,0
91571,3,0,0,6,36,20,5,0,0,6,40,25
91572,0,0,2,19,14,1,0,0,2,19,14,1
91573,0,0,2,13,8,22,0,0,9,14,8,30
91574,0,0,9,32,24,0,0,0,9,34,26,0
91575,0,0,6,1,29,1,0,0,7,1,29,1
91576,0,0,13,13,59,17,0,0,13,15,73,18
91577,0,2,12,20,12,0,0,2,12,21,13,0
91578,0,0,8,0,23,0,0,0,8,0,23,0
91580,0,0,3,0,2,0,0,0,3,0,2,0
91581,0,0,1,0,8,0,0,0,1,0,9,0
91582,0,0,5,0,0,4,0,0,5,0,0,4
91583,0,0,19,36,62,19,0,0,19,36,65,21
91584,0,2,0,0,17,0,0,2,0,0,17,0
91585,0,5,0,2,37,0,0,5,0,2,37,0
91586,0,1,0,0,1,1,0,1,0,0,1,3
91587,0,15,0,0,2,10,0,16,0,0,2,10
91588,5,0,0,6,12,0,12,0,0,6,12,0
91589,0,0,1,0,1,4,0,0,1,0,1,4
91590,0,0,4,3,0,0,0,0,4,3,0,0
91591,0,2,1,0,0,0,0,2,1,0,0,0
91592,0,0,7,7,13,1,0,0,8,8,13,1
91593,0,0,0,5,0,1,0,0,0,5,0,1
91594,1,1,10,26,29,0,3,1,13,26,29,0
91595,0,0,5,11,0,0,0,0,5,11,0,0
91596,2,0,3,0,0,0,4,0,3,0,0,0
91597,0,0,1,0,0,1,0,0,1,0,0,1
91598,0,0,4,0,2,0,0,0,4,0,2,0
91599,0,0,9,2,0,0,0,0,14,2,0,0
91600,4,0,26,38,0,0,42,0,34,38,0,0
91601,0,0,1,0,0,0,0,0,1,0,0,0
91602,0,0,19,8,25,0,0,0,23,11,25,0
91603,0,0,2,3,0,0,0,0,2,3,0,0
91604,19,0,12,100,28,0,58,0,12,109,28,0
91605,0,1,0,0,6,0,0,1,0,0,6,0
91606,18,0,0,12,0,0,36,0,0,17,0,0
91607,0,0,0,10,0,2,0,0,0,14,0,2
91608,24,2,24,28,55,46,80,2,24,36,65,46
91609,0,0,0,0,3,3,0,0,0,0,3,3
91610,0,0,2,0,6,0,0,0,2,0,6,0
91611,3,0,2,57,32,0,3,0,2,65,34,0
91612,0,0,2,0,0,0,0,0,2,0,0,0
91616,0,0,2,0,7,0,0,0,2,0,7,0
91617,0,0,4,15,12,0,0,0,4,15,12,0
91618,0,0,1,14,6,0,0,0,1,15,6,0
91619,0,0,1,0,0,1,0,0,1,0,0,1
91620,1,2,16,54,31,32,1,2,21,60,31,37
91622,0,1,2,1,5,0,0,1,2,2,5,0
91623,3,0,11,39,25,36,5,0,17,53,28,52
91624,0,0,2,0,6,0,0,0,2,0,6,0
91625,0,1,0,0,0,9,0,4,0,0,0,9
91626,13,0,8,23,64,2,27,0,8,27,69,2
91627,1,0,0,2,0,0,9,0,0,4,0,0
91628,0,0,0,2,6,0,0,0,0,3,7,0
91629,0,0,0,1,0,0,0,0,0,1,0,0
91630,16,6,1,28,79,0,28,8,3,30,97,0
91633,12,27,6,78,69,154,48,29,6,94,96,193
91636,1,52,0,85,285,18,2,89,0,100,370,18
91639,0,0,0,1,0,0,0,0,0,1,0,0
91640,0,0,9,18,152,106,0,0,9,18,157,106
91641,0,0,0,1,0,0,0,0,0,1,0,0
91642,0,0,0,1,0,0,0,0,0,1,0,0
91643,0,2,1,10,98,8,0,2,1,14,107,11
91646,4,3,2,13,62,1,550,88,2,17,63,1
91649,0,0,0,31,167,22,0,0,0,32,192,22
91652,0,3,0,0,41,10,0,3,0,0,45,35
91656,0,0,23,1,57,2,0,0,29,1,57,2
91658,0,0,29,15,55,0,0,0,36,20,56,0
91659,2,0,8,1,52,3,7,0,8,1,54,3
91660,0,0,23,82,59,43,0,0,24,83,59,52
91661,13,0,16,78,57,0,20,0,16,82,57,0
91662,0,1,27,20,53,0,0,1,28,21,56,0
91664,0,0,3,0,0,0,0,0,3,0,0,0
91665,0,8,2,10,0,22,0,8,2,11,0,31
91666,0,0,7,0,12,0,0,0,7,0,14,0
91667,0,0,0,0,2,0,0,0,0,0,2,0
91668,0,0,2,0,0,0,0,0,2,0,0,0
91669,0,0,0,0,10,2,0,0,0,0,10,2
91670,0,0,2,0,0,0,0,0,2,0,0,0
91671,0,0,0,0,3,0,0,0,0,0,3,0
91672,0,0,1,0,0,1,0,0,1,0,0,4
91673,1,0,0,0,29,0,4,0,0,0,37,0
91674,0,1,11,44,29,0,0,1,12,67,33,0
91675,0,0,1,0,0,0,0,0,1,0,0,0
91676,0,22,11,28,16,0,0,35,14,32,16,0
91677,0,0,0,2,4,0,0,0,0,2,4,0
91678,2,0,15,4,41,0,12,0,46,6,42,0
91679,4,0,13,47,1,0,8,0,16,48,1,0
91681,5,0,13,51,39,29,25,0,13,57,45,29
91682,0,0,1,0,0,0,0,0,1,0,0,0
91683,4,0,13,66,1,0,10,0,16,70,1,0
91685,2,4,5,18,11,0,11,4,6,19,12,0
91687,0,0,0,0,3,0,0,0,0,0,3,0
91688,0,0,0,0,2,0,0,0,0,0,2,0
91689,3,1,12,29,24,2,3,3,15,29,26,2
91690,0,0,2,0,0,0,0,0,2,0,0,0
91691,19,0,10,82,68,81,29,0,11,138,71,85
91692,0,0,0,0,0,1,0,0,0,0,0,1
91693,0,0,0,0,2,0,0,0,0,0,2,0
91694,3,0,12,39,27,35,8,0,17,39,27,35
91696,0,0,0,0,6,0,0,0,0,0,6,0
91697,0,0,0,0,1,0,0,0,0,0,1,0
91699,0,0,1,0,0,0,0,0,1,0,0,0
91700,0,0,2,0,0,0,0,0,2,0,0,0
91702,0,0,0,1,0,0,0,0,0,1,0,0
91704,0,0,1,0,0,0,0,0,1,0,0,0
91706,0,0,0,3,0,0,0,0,0,3,0,0
91709,0,0,0,3,0,0,0,0,0,7,0,0
91710,0,0,0,2,0,0,0,0,0,4,0,0
91713,0,0,4,6,4,0,0,0,7,8,4,0
91717,0,0,0,1,0,0,0,0,0,1,0,0
91719,6,9,0,47,25,1,17,11,0,64,30,1
91724,11,1,24,52,124,4,22,5,30,61,162,5
91730,9,4,28,35,170,82,96,18,39,49,187,119
91731,13,6,16,101,310,149,34,6,16,121,386,156
91732,14,41,0,112,466,275,19,65,0,128,493,280
91733,0,19,0,54,386,179,0,29,0,61,410,184
91734,1,17,0,58,316,134,1,45,0,69,335,172
91735,1,0,6,1,162,105,2,0,6,1,166,105
91736,0,0,23,3,90,57,0,0,24,3,96,60
91737,0,15,5,0,71,1,0,15,5,0,79,1
91738,1,13,6,1,67,11,9,17,7,1,82,13
91739,0,9,5,83,2,10,0,9,5,86,7,15
91740,1,0,13,15,102,9,3,0,17,15,105,40
91741,1,0,12,2,0,1,1,0,19,2,0,1
91742,0,0,16,8,27,0,0,0,16,9,27,0
91743,0,0,20,32,0,0,0,0,22,33,0,0
91744,0,0,19,17,86,1,0,0,19,19,87,1
91745,0,0,3,0,26,1,0,0,4,0,26,1
91746,0,0,20,0,97,0,0,0,20,0,98,0
91747,0,0,2,0,3,2,0,0,2,0,4,2
91748,0,0,2,0,9,0,0,0,2,0,9,0
91749,0,0,9,0,8,26,0,0,9,0,8,26
91750,0,0,6,2,21,0,0,0,6,2,21,0
91751,0,0,0,0,2,0,0,0,0,0,2,0
91752,0,0,1,0,0,0,0,0,1,0,0,0
91753,0,0,0,0,2,0,0,0,0,0,2,0
91754,0,0,1,0,0,0,0,0,1,0,0,0
91755,0,0,1,0,4,0,0,0,1,0,4,0
91756,0,1,0,1,7,0,0,1,0,1,7,0
91757,1,20,6,38,2,0,3,45,7,57,2,0
91759,1,43,2,0,58,0,6,80,2,0,59,0
91762,4,0,26,76,0,0,4,0,28,122,0,0
91765,3,0,13,30,28,0,5,0,15,36,28,0
91766,0,0,1,0,0,0,0,0,1,0,0,0
91767,2,15,0,28,22,0,4,16,0,30,22,0
91768,3,0,6,5,2,0,19,0,6,5,4,0
91769,3,0,7,59,21,0,4,0,9,63,24,0
91770,0,0,1,1,0,0,0,0,1,1,0,0
91771,0,0,0,0,3,1,0,0,0,0,3,1
91772,1,0,1,0,0,0,4,0,1,0,0,0
91773,15,0,8,46,32,1,27,0,11,67,34,1
91774,11,0,25,27,49,1,23,0,25,42,55,12
91776,4,0,6,16,11,0,6,0,6,22,11,0
91778,4,26,0,42,27,0,11,28,0,54,27,0
91781,7,22,0,35,42,0,26,32,0,44,59,0
91782,0,0,3,1,0,0,0,0,3,1,0,0
91783,0,0,2,0,0,0,0,0,2,0,0,0
91784,0,0,2,0,2,0,0,0,2,0,2,0
91786,4,5,0,12,7,0,5,6,0,12,8,0
91788,3,16,0,23,11,0,49,25,0,26,11,0
91792,2,28,0,61,112,0,2,38,0,67,124,0
91794,8,6,13,67,246,56,13,6,13,77,286,60
91797,20,18,0,54,354,202,53,20,0,56,357,226
91799,5,46,0,86,707,516,10,68,0,102,730,2555
91801,1,11,0,129,0,71,1,12,0,416,0,227
91813,22,19,0,552,811,429,39,19,0,1432,2020,2350
91814,1,119,0,98,2,0,1,336,0,158,2,0
91815,3,39,0,474,872,198,34,45,0,1099,1867,1039
91816,1,0,46,48,0,0,6,0,58,73,0,0
91817,2,48,0,82,617,191,2,184,0,94,682,202
91818,2,33,0,25,102,122,3,55,0,25,102,131
91819,1,15,25,19,82,0,8,31,25,20,82,0
91820,0,0,16,58,40,0,0,0,16,58,47,0
91821,0,0,8,29,25,0,0,0,8,29,30,0
91822,1,0,22,16,98,18,3,0,25,24,99,34
91823,1,0,47,68,57,1,1,0,48,69,61,1
91824,0,0,12,2,2,0,0,0,13,2,2,0
91825,0,0,14,71,42,0,0,0,14,76,44,0
91826,1,26,15,1,185,34,1,28,15,2,196,40
91827,0,1,0,0,12,1,0,1,0,0,12,1
91828,0,0,9,0,0,0,0,0,9,0,0,0
91829,0,0,2,24,13,0,0,0,3,27,13,0
91830,0,0,17,19,40,0,0,0,17,20,43,0
91831,0,0,0,8,54,7,0,0,0,8,61,7
91832,0,0,7,1,57,0,0,0,7,1,59,0
91833,0,0,4,3,10,1,0,0,4,3,10,1
91834,0,0,1,0,14,0,0,0,1,0,14,0
91835,1,0,16,0,26,17,1,0,18,0,29,27
91836,0,0,2,0,0,0,0,0,2,0,0,0
91837,1,0,13,11,1,1,4,0,13,11,1,7
91838,0,0,0,0,0,1,0,0,0,0,0,2
91839,0,20,15,96,38,2,0,22,15,156,39,2
91840,0,0,0,0,1,0,0,0,0,0,1,0
91841,4,25,16,12,37,8,6,66,16,12,40,8
91843,4,0,8,6,21,1,5,0,10,7,22,3
91844,0,0,0,7,6,0,0,0,0,7,6,0
91850,1,0,2,5,8,0,2,0,2,5,9,0
91852,0,0,1,0,0,0,0,0,1,0,0,0
91853,0,0,2,0,0,0,0,0,2,0,0,0
91856,17,0,16,55,57,0,38,0,16,72,61,0
91858,16,0,0,42,28,1,56,0,0,71,28,1
91859,0,0,0,1,0,0,0,0,0,1,0,0
91860,0,26,5,74,64,1,0,84,5,128,65,1
91861,10,25,1,23,31,0,14,28,1,33,40,0
91866,2,56,37,46,60,0,2,82,38,62,64,0
91870,9,9,1,19,12,0,17,16,1,19,12,0
91872,3,21,0,47,35,0,21,36,0,52,35,0
91875,10,24,0,97,360,2,19,32,0,97,417,16
91878,5,29,0,61,148,43,11,41,0,64,174,44
91881,5,24,0,29,413,153,9,29,0,37,469,172
91883,25,24,0,53,686,527,62,27,0,72,714,2255
91884,1,11,0,0,12,0,1,12,0,0,12,0
91886,24,15,7,1019,2474,735,58,15,7,2342,6988,7875
91891,15,26,0,1544,1527,1119,38,68,0,3492,4516,9059
91892,2,29,0,22,0,0,5,33,0,32,0,0
91898,4,34,0,60,849,342,11,147,0,72,914,387
91899,2,22,1,27,2,15,5,24,2,34,6,24
91900,1,32,1,63,248,137,2,82,1,71,265,140
91901,0,14,9,24,40,0,0,25,9,43,74,0
91902,1,41,0,70,70,0,1,101,0,82,71,0
91903,3,0,13,30,91,2,8,0,23,41,123,7
91904,2,0,18,23,70,1,5,0,22,23,78,1
91905,3,11,0,9,0,0,3,11,0,15,0,0
91906,1,0,3,50,31,0,2,0,4,52,32,0
91907,4,0,38,63,61,23,20,0,50,66,65,24
91908,0,0,10,18,12,3,0,0,15,18,12,6
91909,0,0,21,0,1,1,0,0,21,0,1,1
91910,2,0,43,2,57,30,16,0,49,3,60,31
91911,2,0,35,13,89,1,21,0,45,14,90,2
91912,0,0,1,0,0,0,0,0,1,0,0,0
91913,0,2,10,8,59,0,0,2,10,8,60,0
91914,0,0,18,0,39,0,0,0,18,0,63,0
91915,0,4,1,41,65,0,0,4,1,47,65,0
91916,0,3,2,0,41,2,0,3,2,0,41,2
91917,6,0,22,13,61,72,9,0,22,18,61,81
91918,0,0,13,14,17,0,0,0,14,16,17,0
91919,4,0,13,0,0,1,16,0,17,0,0,4
91920,0,0,1,4,0,0,0,0,1,4,0,0
91921,2,0,1,38,2,83,3,0,1,43,2,83
91922,0,0,0,2,0,0,0,0,0,2,0,0
91923,6,56,0,68,121,60,14,65,0,122,128,78
91924,0,1,0,0,0,0,0,1,0,0,0,0
91925,0,0,1,1,2,0,0,0,1,1,4,0
91926,2,4,27,40,50,48,3,14,27,53,53,52
91928,8,41,10,40,47,36,15,156,11,45,49,36
91929,0,0,1,0,0,0,0,0,1,0,0,0
91930,3,9,0,25,9,0,5,13,0,30,10,0
91932,0,2,0,15,0,0,0,2,0,15,0,0
91934,0,0,0,0,1,0,0,0,0,0,1,0
91935,1,0,4,13,1,0,3,0,5,13,1,0
91936,0,0,2,0,0,2,0,0,2,0,0,2
91937,0,1,2,10,9,0,0,1,2,11,9,0
91939,0,0,1,0,0,0,0,0,1,0,0,0
91941,1,0,6,19,11,14,10,0,7,30,11,14
91942,7,0,16,40,25,0,16,0,21,51,25,0
91944,6,21,0,37,31,0,9,26,0,45,31,0
91945,2,49,25,40,46,5,2,61,25,87,46,6
91946,1,22,1,50,58,6,3,39,1,85,60,6
91950,0,31,20,76,80,22,0,72,20,88,80,23
91952,4,25,24,90,109,34,7,28,24,102,114,48
91956,3,27,2,75,60,12,8,60,2,81,70,36
91958,3,25,5,84,76,41,7,58,5,87,80,79
91959,0,0,0,1,0,0,0,0,0,1,0,0
91961,6,1,0,98,288,1,16,2,0,111,367,1
91962,0,0,0,2,0,0,0,0,0,4,0,0
91963,14,24,0,47,248,55,40,37,0,51,312,58
91964,0,48,0,70,194,226,0,87,0,89,229,382
91967,8,25,0,41,687,302,25,26,0,53,715,343
91970,1,3,0,0,0,0,23,4,0,0,0,0
91973,26,22,0,75,967,354,63,22,0,96,1247,363
91975,0,41,0,44,0,0,0,60,0,92,0,0
91976,21,20,0,136,679,652,64,20,0,162,725,16659
91977,17,0,3,25,811,364,58,0,4,28,850,435
91978,1,18,1,30,72,0,1,23,1,45,145,0
91979,9,2,19,86,272,161,18,3,19,98,279,174
91980,1,0,17,21,0,1,4,0,18,35,0,1
91981,0,25,0,36,27,1,0,55,0,42,27,1
91982,3,8,0,13,2,16,18,12,0,17,2,16
91983,1,0,0,53,45,0,1,0,0,58,48,0
91984,3,3,0,2,3,0,11,3,0,5,3,0
91985,0,0,21,15,53,0,0,0,28,15,60,0
91986,0,4,0,1,0,0,0,4,0,2,0,0
91987,7,1,35,74,55,15,23,3,44,74,56,31
91988,2,6,0,0,3,0,2,9,0,0,3,0
91989,0,4,6,17,11,5,0,39,6,19,13,5
91991,6,0,17,33,27,2,15,0,18,33,28,2
91993,30,9,0,9,23,0,102,17,0,9,23,0
91995,12,0,2,0,1,0,68,0,3,0,1,0
91998,0,1,0,0,0,0,0,1,0,0,0,0
92000,0,4,0,7,0,0,0,4,0,7,0,0
92001,0,5,1,25,59,0,0,6,1,26,61,0
92002,0,18,0,1,56,0,0,19,0,1,56,0
92003,0,0,3,1,20,0,0,0,3,1,20,0
92004,4,10,0,4,26,0,11,13,0,4,37,0
92005,0,0,13,25,23,0,0,0,13,32,23,0
92006,7,10,0,2,0,1,34,10,0,5,0,1
92007,0,22,2,18,170,1,0,22,2,18,173,1
92008,0,1,1,27,59,0,0,1,1,30,61,0
92009,4,0,12,0,8,0,10,0,17,0,9,0
92010,0,0,0,0,0,9,0,0,0,0,0,11
92011,0,0,2,4,21,34,0,0,3,5,23,36
92012,0,0,0,1,0,4,0,0,0,1,0,7
92013,1,24,21,79,32,0,1,75,22,128,33,0
92014,0,0,3,2,0,3,0,0,3,2,0,3
92015,0,1,1,0,5,0,0,1,1,0,5,0
92016,3,49,0,44,49,54,7,108,0,53,51,77
92017,0,0,1,0,0,0,0,0,1,0,0,0
92018,0,1,8,44,39,34,0,1,17,45,41,35
92019,0,3,0,0,3,0,0,3,0,0,3,0
92020,2,0,5,11,24,1,8,0,5,12,26,1
92022,1,0,4,10,0,1,4,0,4,15,0,1
92024,0,0,1,0,1,0,0,0,1,0,1,0
92025,1,0,0,1,2,0,3,0,0,2,2,0
92026,0,0,1,3,3,0,0,0,1,3,3,0
92027,0,5,0,2,0,8,0,9,0,2,0,8
92029,0,6,0,5,12,1,0,6,0,5,14,2
92032,1,8,0,20,10,0,3,10,0,28,10,0
92034,6,0,13,47,45,1,17,0,15,59,45,1
92035,2,27,16,89,117,22,15,58,17,104,117,22
92036,4,24,26,94,116,41,17,34,27,107,123,42
92037,3,15,25,68,91,22,4,25,29,92,99,23
92038,5,27,32,97,139,41,6,99,32,106,141,62
92039,9,22,4,34,65,16,16,28,6,35,71,18
92040,8,8,0,16,24,4,27,10,0,17,24,5
92041,8,35,26,175,183,64,21,48,26,201,218,74
92042,7,43,0,124,101,39,13,53,0,133,110,46
92043,1,25,0,67,199,127,1,39,0,80,313,147
92047,1,10,0,18,74,71,1,65,0,24,76,81
92049,17,23,0,37,167,300,40,23,0,41,197,338
92050,0,4,0,9,10,0,0,4,0,13,11,0
92052,4,26,26,47,359,185,25,56,26,54,471,189
92053,1,42,0,46,58,0,3,55,0,93,66,0
92054,1,8,0,11,39,0,6,10,0,17,44,0
92055,5,0,16,64,115,191,9,0,17,81,147,212
92056,10,1,0,48,127,102,24,1,0,52,141,106
92057,0,3,0,0,19,0,0,4,0,0,22,0
92058,2,7,0,21,42,0,7,8,0,24,59,0
92059,3,0,24,49,39,0,8,0,29,52,40,0
92060,2,0,9,23,14,0,3,0,13,27,26,0
92061,3,23,0,28,37,17,6,25,0,28,47,19
92062,0,0,3,51,37,0,0,0,3,71,46,0
92063,4,25,0,13,47,22,5,26,0,13,54,23
92064,0,17,1,32,35,0,0,17,1,40,48,0
92065,0,0,2,0,0,1,0,0,2,0,0,1
92066,2,1,30,20,0,0,13,1,33,22,0,0
92067,0,0,1,0,1,0,0,0,1,0,1,0
92069,1,0,0,0,1,0,4,0,0,0,1,0
92071,3,0,0,0,1,0,7,0,0,0,1,0
92074,0,2,0,0,0,0,0,2,0,0,0,0
92076,0,0,18,0,1,1,0,0,18,0,1,1
92077,1,3,0,5,0,0,1,7,0,5,0,0
92078,0,0,22,29,65,0,0,0,25,35,69,0
92079,0,14,0,39,20,38,0,17,0,79,25,39
92080,0,0,28,15,84,1,0,0,33,15,85,1
92081,1,28,0,34,40,88,1,29,0,56,55,105
92082,0,0,19,0,67,45,0,0,20,0,69,45
92083,3,12,0,38,2,1,8,14,0,70,5,1
92084,0,0,7,5,43,0,0,0,7,5,43,0
92085,6,10,0,0,1,0,18,10,0,0,1,0
92086,0,0,0,0,1,2,0,0,0,0,1,2
92087,6,2,19,4,103,1,35,5,19,6,111,1
92088,0,4,0,7,64,1,0,6,0,7,65,1
92089,1,0,6,0,0,15,3,0,8,0,0,16
92090,0,2,7,0,11,24,0,2,7,0,11,42
92091,0,0,1,0,1,1,0,0,2,0,1,1
92092,4,0,19,122,71,70,18,0,24,154,81,110
92093,0,9,0,0,16,36,0,10,0,0,16,64
92094,0,2,0,1,0,2,0,2,0,1,0,7
92095,5,0,7,1,59,0,9,0,8,1,63,0
92096,0,0,0,3,0,0,0,0,0,3,0,0
92097,2,22,0,33,26,0,3,32,0,51,27,0
92098,0,0,7,0,2,0,0,0,7,0,4,0
92099,1,22,0,21,13,0,1,25,0,21,15,0
92101,3,0,1,10,6,0,10,0,1,21,6,0
92103,1,0,1,0,9,0,1,0,1,0,9,0
92105,1,9,0,18,0,23,3,9,0,24,0,23
92108,0,7,0,7,10,12,0,9,0,7,11,12
92109,0,0,0,7,11,0,0,0,0,9,11,0
92110,0,11,0,16,37,1,0,11,0,20,38,1
92111,3,46,4,153,198,28,12,101,6,180,215,33
92112,2,22,3,107,104,9,6,28,3,127,123,10
92113,6,29,47,70,168,55,12,80,47,78,233,55
92114,4,29,98,227,2441,120,11,45,106,254,4215,1141
92115,5,11,22,90,96,42,10,17,23,101,108,46
92116,22,31,1,124,155,39,58,41,1,134,156,46
92117,1,22,0,108,76,29,4,23,0,113,78,40
92118,2,25,0,86,185,20,4,28,0,90,241,26
92119,2,6,0,9,12,19,3,7,0,10,15,53
92120,1,4,0,24,35,3,12,7,0,25,55,3
92122,1,7,0,22,13,0,2,7,0,23,14,0
92124,0,4,0,0,1,0,0,11,0,0,1,0
92125,19,5,0,49,107,95,42,7,0,53,174,110
92126,3,6,0,20,73,35,15,6,0,26,75,39
92127,1,7,0,0,6,0,4,10,0,0,6,0
92128,17,18,0,41,155,62,34,22,0,52,194,64
92129,0,8,0,4,0,0,0,21,0,4,0,0
92130,8,50,0,52,131,54,18,86,0,56,149,57
92131,2,10,0,15,0,0,9,44,0,19,0,0
92132,6,60,0,43,68,2,14,105,0,55,72,5
92133,3,22,25,93,59,17,4,25,25,105,67,17
92135,19,26,1,1,54,43,43,41,1,1,59,46
92137,41,21,2,21,31,1,88,70,4,26,33,1
92138,2,3,0,1,7,0,8,5,0,1,7,0
92139,0,5,0,0,26,0,0,5,0,0,26,0
92140,2,7,0,0,13,0,10,9,0,0,13,0
92141,0,0,0,0,7,0,0,0,0,0,7,0
92142,5,15,0,16,0,0,8,26,0,47,0,0
92143,0,0,2,1,15,0,0,0,2,1,16,0
92145,4,0,6,19,10,0,14,0,6,22,10,0
92147,1,14,2,19,0,0,1,14,2,20,0,0
92148,0,0,21,21,55,1,0,0,22,23,56,1
92149,1,19,0,12,0,0,3,30,0,14,0,0
92150,0,0,13,23,110,89,0,0,13,31,112,104
92151,0,10,0,20,14,0,0,18,0,39,18,0
92152,3,26,0,50,35,0,3,29,0,76,64,0
92153,0,0,48,29,50,95,0,0,50,41,50,104
92154,4,32,1,57,50,4,5,40,1,88,69,4
92155,0,0,36,21,55,98,0,0,45,24,57,99
92156,5,1,14,0,51,0,20,1,17,0,85,0
92157,0,0,30,1,55,0,0,0,35,1,56,0
92158,0,0,30,4,0,0,0,0,35,4,0,0
92159,1,1,8,23,47,20,1,1,8,40,81,26
92160,0,0,4,2,0,0,0,0,4,3,0,0
92161,2,0,12,17,51,0,20,0,12,22,73,0
92162,0,0,1,0,58,0,0,0,1,0,61,0
92163,6,0,16,48,3,0,12,0,16,89,4,0
92164,1,0,6,0,18,0,1,0,6,0,18,0
92165,0,0,9,0,0,24,0,0,9,0,0,26
92166,2,8,0,19,32,0,2,8,0,36,54,0
92167,1,3,0,0,25,0,3,3,0,0,26,0
92168,7,9,0,51,0,56,31,10,0,80,0,57
92169,0,0,1,1,14,7,0,0,1,1,15,10
92170,3,0,7,0,2,0,6,0,7,0,5,0
92172,0,0,2,0,2,0,0,0,2,0,5,0
92173,1,0,0,1,23,0,1,0,0,1,27,0
92174,0,1,0,0,0,0,0,1,0,0,0,0
92175,2,50,1,40,26,0,3,59,1,40,33,0
92177,3,24,0,46,26,0,14,41,0,48,30,0
92178,0,0,0,0,0,1,0,0,0,0,0,1
92179,0,3,0,9,0,0,0,5,0,11,0,0
92182,3,0,2,18,11,14,11,0,3,18,11,23
92183,10,2,1,17,12,19,39,3,1,17,12,19
92184,7,0,1,106,73,40,26,0,2,134,80,41
92185,2,26,0,78,81,34,7,41,0,96,87,34
92186,2,21,39,177,186,63,3,32,42,226,198,67
92187,0,9,12,81,71,31,0,12,12,85,73,36
92188,3,24,10,127,110,47,10,50,10,157,115,47
92190,2,6,3,12,20,0,11,9,4,16,23,0
92191,0,3,0,0,0,1,0,3,0,0,0,6
92192,3,15,12,89,122,65,3,20,12,98,135,77
92193,0,2,8,8,15,5,0,4,8,10,18,6
92195,2,4,0,26,27,7,2,5,0,30,29,12
92196,3,3,0,43,30,33,9,7,0,58,46,43
92197,1,4,0,7,8,0,1,4,0,8,9,0
92198,4,53,9,81,61,86,29,109,13,134,71,180
92199,0,0,0,5,8,0,0,0,0,5,8,0
92200,0,5,0,3,33,89,0,10,0,4,35,147
92201,1,5,0,0,6,0,1,5,0,0,6,0
92202,1,11,0,52,17,43,1,58,0,70,27,72
92203,1,6,0,5,8,0,4,7,0,5,8,0
92204,5,1,0,0,18,0,12,1,0,0,20,0
92205,2,8,0,12,45,40,5,17,0,13,50,40
92206,2,6,0,20,0,0,10,20,0,27,0,0
92207,2,0,0,102,73,3,4,0,0,117,91,3
92208,5,13,0,72,37,39,22,44,0,98,45,73
92209,7,8,0,106,166,0,19,9,0,132,204,0
92210,22,32,0,102,242,0,55,87,0,107,346,0
92211,2,12,0,36,27,11,6,48,0,48,36,27
92212,47,23,0,33,64,0,147,102,0,35,69,0
92213,2,9,0,19,10,12,15,29,0,26,10,13
92214,7,20,0,29,0,13,10,53,0,57,0,17
92215,27,10,0,24,10,14,87,10,0,25,11,14
92216,2,7,0,6,14,19,5,12,0,9,17,24
92217,40,25,0,56,25,0,170,37,0,67,25,0
92218,1,11,0,7,21,0,1,14,0,7,21,0
92219,0,0,0,1,0,0,0,0,0,1,0,0
92221,1,5,0,9,28,1,4,6,0,14,33,1
92223,9,5,0,18,27,44,12,5,0,24,27,44
92224,2,1,0,0,0,0,17,2,0,0,0,0
92225,0,2,0,5,0,0,0,6,0,6,0,0
92226,0,32,7,32,0,0,0,33,8,47,0,0
92227,0,1,4,18,0,0,0,6,4,19,0,0
